Experiment: 20201108_pPGK1-tTSA1mod_n2_repeatloading  Selected Filter: SYBR Green I / HRM Dye (483-533)
Include	Color	Pos	Name	Cp	Concentration	Standard	Status
True	255	F15	Sample 135	  9.85		0	
True	255	F16	Sample 136	10.62		0	
True	255	F17	Sample 137	10.35		0	
True	255	F18	Sample 138	11.24		0	
True	255	F19	Sample 139	10.41		0	
True	255	F20	Sample 140	10.48		0	
True	255	F21	Sample 141	10.74		0	
True	255	F22	Sample 142	11.78		0	
True	255	F23	Sample 143	10.86		0	
True	255	F24	Sample 144	11.98		0	
True	255	G1	Sample 145	11.60		0	
True	255	G2	Sample 146	10.84		0	
True	255	G3	Sample 147	11.54		0	
True	255	G4	Sample 148	11.43		0	
True	255	G5	Sample 149	10.74		0	
True	255	G6	Sample 150	10.62		0	
True	255	G7	Sample 151	11.92		0	
True	255	G8	Sample 152	11.47		0	
True	255	G9	Sample 153	11.26		0	
True	255	G10	Sample 154	10.81		0	
True	255	G11	Sample 155	11.33		0	
True	255	G12	Sample 156	10.52		0	
True	255	G13	Sample 157	10.55		0	
True	255	G14	Sample 158	10.80		0	
True	255	G15	Sample 159	10.27		0	
True	255	G16	Sample 160	10.60		0	
True	255	G17	Sample 161	  9.88		0	
True	255	G18	Sample 162	10.75		0	
True	255	G19	Sample 163	10.65		0	
True	255	G20	Sample 164	10.97		0	
True	255	G21	Sample 165	11.43		0	
True	255	G22	Sample 166	10.74		0	
True	255	G23	Sample 167	10.69		0	
True	255	G24	Sample 168	11.70		0	
True	255	H1	Sample 169	10.57		0	
True	255	H2	Sample 170	10.38		0	
True	255	H3	Sample 171	10.97		0	
True	255	H4	Sample 172	10.78		0	
True	255	H5	Sample 173	10.23		0	
True	255	H6	Sample 174	10.16		0	
True	255	H7	Sample 175	11.28		0	
True	255	H8	Sample 176	10.70		0	
True	255	H9	Sample 177	10.41		0	
True	255	H10	Sample 178	  9.88		0	
True	255	H11	Sample 179	10.54		0	
True	255	H12	Sample 180	  9.68		0	
True	255	H13	Sample 181	  9.95		0	
True	255	H14	Sample 182	10.38		0	
True	255	H15	Sample 183	  9.71		0	
True	255	H16	Sample 184	  9.90		0	
True	255	H17	Sample 185	  9.40		0	
True	255	H18	Sample 186	  9.96		0	
True	255	H19	Sample 187	  9.81		0	
True	255	H20	Sample 188	10.52		0	
True	255	H21	Sample 189	10.55		0	
True	255	H22	Sample 190	  9.84		0	
True	255	H23	Sample 191	  9.69		0	
True	255	H24	Sample 192	10.70		0	
True	255	I1	Sample 193	10.95		0	
True	255	I2	Sample 194	10.71		0	
True	255	I3	Sample 195	11.69		0	
True	255	I4	Sample 196	11.33		0	
True	255	I5	Sample 197	  9.89		0	
True	255	I6	Sample 198	10.53		0	
True	255	I7	Sample 199	12.73		0	
True	255	I8	Sample 200	11.56		0	
True	255	I9	Sample 201	11.51		0	
True	255	I10	Sample 202	10.65		0	
True	255	I11	Sample 203	10.78		0	
True	255	I12	Sample 204	10.58		0	
True	255	I13	Sample 205	  9.63		0	
True	255	I14	Sample 206	10.84		0	
True	255	I15	Sample 207	  9.63		0	
True	255	I16	Sample 208	10.58		0	
True	255	I17	Sample 209	10.42		0	
True	255	I18	Sample 210	11.47		0	
True	255	I19	Sample 211	10.99		0	
True	255	I20	Sample 212	11.35		0	
True	255	I21	Sample 213	10.99		0	
True	255	I22	Sample 214	25.58		0	
True	255	I23	Sample 215	25.32		0	
True	255	I24	Sample 216	34.95		0	
True	255	J1	Sample 217	10.80		0	
True	255	J2	Sample 218	  9.99		0	
True	255	J3	Sample 219	11.54		0	
True	255	J4	Sample 220	11.63		0	
True	255	J5	Sample 221	10.40		0	
True	255	J6	Sample 222	10.63		0	
True	255	J7	Sample 223	11.94		0	
True	255	J8	Sample 224	10.98		0	
True	255	J9	Sample 225	11.26		0	
True	255	J10	Sample 226	10.66		0	
True	255	J11	Sample 227	10.72		0	
True	255	J12	Sample 228	10.32		0	
True	255	J13	Sample 229	10.27		0	
True	255	J14	Sample 230	11.40		0	
True	255	J15	Sample 231	  10.00		0	
True	255	J16	Sample 232	10.73		0	
True	255	J17	Sample 233	10.37		0	
True	255	J18	Sample 234	11.43		0	
True	255	J19	Sample 235	10.49		0	
True	255	J20	Sample 236	10.61		0	
True	255	J21	Sample 237	10.68		0	
True	255	J22	Sample 238	11.72		0	
True	255	J23	Sample 239	10.78		0	
True	255	J24	Sample 240	15.41		0	
True	255	K1	Sample 241	10.72		0	
True	255	K2	Sample 242	10.90		0	
True	255	K3	Sample 243	11.52		0	
True	255	K4	Sample 244	11.53		0	
True	255	K5	Sample 245	10.62		0	
True	255	K6	Sample 246	10.67		0	
True	255	K7	Sample 247	11.60		0	
True	255	K8	Sample 248	11.35		0	
True	255	K9	Sample 249	10.88		0	
True	255	K10	Sample 250	10.75		0	
True	255	K11	Sample 251	11.30		0	
True	255	K12	Sample 252	10.52		0	
True	255	K13	Sample 253	10.73		0	
True	255	K14	Sample 254	10.94		0	
True	255	K15	Sample 255	10.50		0	
True	255	K16	Sample 256	10.60		0	
True	255	K17	Sample 257	10.35		0	
True	255	K18	Sample 258	10.86		0	
True	255	K19	Sample 259	10.76		0	
True	255	K20	Sample 260	10.94		0	
True	255	K21	Sample 261	11.23		0	
True	255	K22	Sample 262	10.75		0	
True	255	K23	Sample 263	10.83		0	
True	255	K24	Sample 264	13.44		0	
True	255	L1	Sample 265	10.32		0	
True	255	L2	Sample 266	10.51		0	
True	255	L3	Sample 267	10.98		0	
True	255	L4	Sample 268	10.89		0	
True	255	L5	Sample 269	10.46		0	
True	255	L6	Sample 270	  9.96		0	
True	255	L7	Sample 271	10.87		0	
True	255	L8	Sample 272	10.53		0	
True	255	L9	Sample 273	10.57		0	
True	255	L10	Sample 274	  9.84		0	
True	255	L11	Sample 275	10.70		0	
True	255	L12	Sample 276	  9.93		0	
True	255	L13	Sample 277	  9.94		0	
True	255	L14	Sample 278	10.46		0	
True	255	L15	Sample 279	10.34		0	
True	255	L16	Sample 280	10.44		0	
True	255	L17	Sample 281	  9.51		0	
True	255	L18	Sample 282	  9.79		0	
True	255	L19	Sample 283	10.16		0	
True	255	L20	Sample 284	10.60		0	
True	255	L21	Sample 285	10.62		0	
True	255	L22	Sample 286	10.21		0	
True	255	L23	Sample 287	  9.79		0	
True	255	L24	Sample 288	11.79		0	
True	255	M1	Sample 289	29.23		0	
True	255	M2	Sample 290	30.32		0	
True	65280	M3	Sample 291			0	
True	65280	M4	Sample 292			0	
True	255	M5	Sample 293	32.62		0	
True	65280	M6	Sample 294			0	
True	65280	M7	Sample 295			0	
True	255	M8	Sample 296	36.29		0	
True	255	M9	Sample 297	30.63		0	
True	65280	M10	Sample 298			0	
True	65280	M11	Sample 299			0	
True	65280	M12	Sample 300			0	
True	255	M13	Sample 301	30.79		0	
True	255	M14	Sample 302	28.85		0	
True	255	M15	Sample 303	30.82		0	
True	65280	M16	Sample 304			0	
True	65280	M17	Sample 305			0	
True	65280	M18	Sample 306			0	
True	255	M19	Sample 307	30.80		0	
True	65280	M20	Sample 308			0	
True	65280	M21	Sample 309			0	
True	255	M22	Sample 310	31.83		0	
True	255	M23	Sample 311	30.53		0	
True	255	M24	Sample 312	30.86		0	
True	255	N1	Sample 313	30.79		0	
True	255	N2	Sample 314	29.54		0	
True	255	N3	Sample 315	29.50		0	
True	65280	N4	Sample 316			0	
True	65280	N5	Sample 317			0	
True	255	N6	Sample 318	30.30		0	
True	65280	N7	Sample 319			0	
True	255	N8	Sample 320	29.36		0	
True	255	N9	Sample 321	23.91		0	
True	255	N10	Sample 322	28.95		0	
True	255	N11	Sample 323	29.77		0	
True	255	N12	Sample 324	30.69		0	
True	255	N13	Sample 325	29.66		0	
True	255	N14	Sample 326	29.56		0	
True	255	N15	Sample 327	36.62		0	
True	255	N16	Sample 328	30.92		0	
True	255	N17	Sample 329	33.79		0	
True	255	N18	Sample 330	29.89		0	
True	255	N19	Sample 331	31.35		0	
True	255	N20	Sample 332	30.27		0	
True	65280	N21	Sample 333			0	
True	255	N22	Sample 334	29.89		0	
True	255	N23	Sample 335	29.86		0	
True	255	N24	Sample 336	30.79		0	
True	255	O1	Sample 337	32.83		0	
True	65280	O2	Sample 338			0	
True	65280	O3	Sample 339			0	
True	65280	O4	Sample 340			0	
True	65280	O5	Sample 341			0	
True	255	O6	Sample 342	32.36		0	
True	65280	O7	Sample 343			0	
True	65280	O8	Sample 344			0	
True	65280	O9	Sample 345			0	
True	65280	O10	Sample 346			0	
True	65280	O11	Sample 347			0	
True	65280	O12	Sample 348			0	
True	65280	O13	Sample 349			0	
True	65280	O14	Sample 350			0	
True	65280	O15	Sample 351			0	
True	65280	O16	Sample 352			0	
True	65280	O17	Sample 353			0	
True	65280	O18	Sample 354			0	
True	65280	O19	Sample 355			0	
True	65280	O20	Sample 356			0	
True	65280	O21	Sample 357			0	
True	65280	O22	Sample 358			0	
True	65280	O23	Sample 359			0	
True	65280	O24	Sample 360			0	
True	65280	P1	Sample 361			0	
True	65280	P2	Sample 362			0	
True	65280	P3	Sample 363			0	
True	65280	P4	Sample 364			0	
True	255	P5	Sample 365	32.47		0	
True	255	P6	Sample 366	32.46		0	
True	65280	P7	Sample 367			0	
True	65280	P8	Sample 368			0	
True	65280	P9	Sample 369			0	
True	65280	P10	Sample 370			0	
True	65280	P11	Sample 371			0	
True	255	P12	Sample 372	31.78		0	
True	65280	P13	Sample 373			0	
True	65280	P14	Sample 374			0	
True	65280	P15	Sample 375			0	
True	65280	P16	Sample 376			0	
True	65280	P17	Sample 377			0	
True	65280	P18	Sample 378			0	
True	255	P19	Sample 379	32.76		0	
True	65280	P20	Sample 380			0	
True	65280	P21	Sample 381			0	
True	255	P22	Sample 382	31.85		0	
True	255	P23	Sample 383	32.21		0	
True	65280	P24	Sample 384			0	
